672,18457_00079,7,CP
672,18457_00080,7,CP
159,18457_00081,7,AON
672,18457_00082,7,CP
262,18457_00083,7,VPM
6,18457_00087,5,CP
733,18457_00088,9,VPM
718,18457_00089,9,VPL
733,18457_00090,9,VPM
733,18457_00091,9,VPM
718,18457_00095,9,VPM
718,18457_00096,9,VPM
718,18457_00097,9,VPL
733,18457_00098,9,VPM
718,18457_00099,9,VPL
733,18457_00101,9,VPM
6,18457_00102,5,VPL
672,18457_00103,7,CP
672,18457_00106,7,CP
698,18457_00108,6,CP
629,18457_00110,8,VM
685,18457_00111,8,VM
685,18457_00112,8,VM
672,18457_00113,7,CP
672,18457_00114,7,CP
56,18457_00115,7,ACB
342,18457_00116,7,SI
262,18457_00117,7,VPL
718,18457_00118,9,VPL
718,18457_00119,9,VPM
262,18457_00120,7,VPL
262,18457_00121,7,VPL
262,18457_00122,7,VPL
262,18457_00123,7,VPL
262,18457_00125,7,VPL
718,18457_00126,9,VPL
563807439,18457_00127,8,MG
733,18457_00128,9,VPM
733,18457_00129,9,VPM
698,18457_00133,6,ACB
629,18457_00135,8,SMT
685,18457_00136,8,VM
672,18457_00139,7,CP
672,18457_00140,7,CP
583,18457_00141,6,CP
672,18457_00142,7,CP
733,18457_00143,9,VPM
733,18457_00144,9,VPM
733,18457_00145,9,VPM
733,18457_00146,9,VPM
733,18457_00148,9,VPM
733,18457_00150,9,VPM
733,18457_00152,9,VPM
733,18457_00159,9,VPM
718,18457_00162,9,VPM
718,18457_00163,9,VPL
718,18457_00164,9,VPL
56,18457_00170,7,ACB
754,18457_00184,7,OT
725,18457_00188,9,VM
733,18457_00190,9,VPM
733,18457_00194,9,VPL
718,18457_00197,9,VPL
718,18457_00199,9,VPL
718,18457_00202,9,VPL
262,18457_00203,7,VPL
733,18457_00204,9,VPM
718,18457_00205,9,VPL
1092,18457_00206,5,VPL
362,18457_00209,8,MD
496345664,18458_00049,9,LGd
496345664,18458_00050,9,LGd
997,18458_00051,1,LGd
997,18458_00053,1,LGd
466,18458_00056,6,LGd
1009,18458_00057,2,LGd
496345664,18458_00069,9,LGd
155,18458_00075,8,LD
155,18458_00077,8,LD
1009,18458_00083,2,LP
496345672,18458_00086,9,LGd
496345664,18458_00101,9,LGd
1009,18458_00102,2,LGd
718,18458_00114,9,VPL
733,18458_00119,9,VPM
1020,18458_00121,8,VPM
733,18458_00122,9,VPM
733,18458_00125,9,VPM
155,18458_00148,8,LP
155,18458_00150,8,LP
718,18458_00185,9,PO
496345668,18458_00236,9,LGd
218,18458_00239,8,LGd
496345668,18458_00241,9,LGd
496345668,18458_00242,9,LGd
496345668,18458_00244,9,LGd
496345664,18458_00249,9,LGd
496345664,18458_00250,9,LGd
496345664,18458_00264,9,LGd
496345664,18458_00267,9,LGd
733,18458_00268,9,VPM
733,18458_00269,9,VPM
733,18458_00273,9,VPM
733,18458_00277,9,VPM
733,18458_00280,9,VPM
733,18458_00281,9,VPM
916,18458_00302,5,IGL
733,18458_00306,9,VPM
672,18458_00351,7,CP
672,18458_00353,7,CP
685,18458_00374,8,VM
1104,18458_00375,9,AM
549,18458_00376,5,AM
672,18458_00386,7,CP
718,18458_00419,9,VPL
733,18458_00424,9,VPM
1020,18458_00430,8,VPM
718,18458_00437,9,VPL
733,18458_00443,9,VPM
733,18458_00444,9,VPM
733,18458_00445,9,VPM
549,18458_00450,5,MG
733,18458_00456,9,VPL
1079,18458_00458,9,MG
549,18458_00459,5,MG
1020,18458_00460,8,VPM
733,18458_00461,9,VPL
907,18458_00468,8,VM
672,18458_00488,7,CP
6,18458_00496,5,VPL
900,18458_00500,5,ACB
754,18458_00502,7,OT
797,18458_00505,7,VM
733,18458_00540,9,VPM
733,18458_00541,9,VPM
733,18458_00542,9,VPM
733,18458_00547,9,VPM
733,18458_00548,9,VPM
733,18458_00549,9,VPM
733,18458_00551,9,VPM
718,18458_00555,9,VPL
733,18458_00561,9,VPM
718,18458_00562,9,VPM
718,18458_00564,9,VPL
718,18458_00565,9,VPL
718,18458_00567,9,VPM
797,18458_00574,7,MG
733,18458_00575,9,VPM
718,18458_00577,9,VPL
718,18458_00578,9,VPL
718,18458_00580,9,VPM
262,18458_00583,7,VPM
262,18458_00584,7,VPM
685,18458_00585,8,VM
797,18458_00586,7,VPL
218,18458_00612,8,LP
155,18458_00613,8,LP
218,18458_00614,8,LP
218,18458_00615,8,LD
366,18458_00616,8,SMT
656,18461_2985_x10744_y3095,9,MOs
694,18461_3220_x7596_y9465,9,AIv
943,18461_3871_x7813_y3857,9,MOp
943,18461_4178_x16825_y2713,9,MOp
943,18461_4233_x19011_y2874,9,SSp-ul
950,18461_4388_x5599_y5781,10,SSp-n
806,18461_4410_x23856_y6531,9,SSs
657,18461_4545_x5749_y4914,10,SSp-n
943,18461_4862_x17603_y2198,9,SSp-ll
981,18461_5025_x23630_y4542,10,SSp-bfd
312782554,18461_6043_x11080_y1667,9,VISa
312782612,18461_7132_x6338_y3287,9,VISrl
672,18462_00005,7,CP
672,18462_00007,7,CP
484682512,18462_00009,3,CP
733,18462_00013,9,VPM
733,18462_00014,9,VPM
733,18462_00015,9,VPM
733,18462_00016,9,VPM
1020,18462_00017,8,VPM
733,18462_00018,9,VPM
1020,18462_00019,8,VPM
1020,18462_00020,8,VPM
733,18462_00021,9,VPM
733,18462_00022,9,VPM
560581551,18462_00023,8,MG
916,18462_00024,5,LGd
218,18462_00025,8,MG
1029,18462_00026,8,MG
262,18462_00027,7,VPL
733,18462_00028,9,VPM
725,18462_00029,9,VPL
725,18462_00030,9,VPM
741,18462_00031,9,VPM
741,18462_00032,9,VPM
672,18462_00035,7,CP
672,18462_00038,7,CP
733,18462_00040,9,VPM
733,18462_00041,9,VPM
733,18462_00042,9,VPM
672,18462_00043,7,CP
733,18462_00044,9,VPM
733,18462_00045,9,VPM
1108,18462_00048,5,CP
1108,18462_00049,5,CP
672,18462_00050,7,CP
733,18462_00051,9,VPM
733,18462_00052,9,VPM
718,18462_00053,9,VPL
1009,18462_00054,2,LGd
1020,18462_00055,8,VPM
325,18462_00056,8,VPM
733,18462_00057,9,VPM
484682524,18462_00058,5,VPM
484682524,18462_00059,5,VPM
1029,18462_00060,8,VPM
1088,18462_00061,9,VPM
797,18462_00062,7,VPM
797,18462_00063,7,VPL
496345668,18463_00001,9,LGd
733,18463_00002,9,VPM
733,18463_00003,9,VPM
484682516,18463_00004,5,CP
672,18463_00005,7,CP
672,18463_00007,7,CP
484682516,18463_00010,5,CP
672,18463_00011,7,CP
733,18463_00012,9,VPM
496345668,18463_00015,9,LGd
496345672,18463_00016,9,LGd
496345668,18463_00018,9,LGd
672,18463_00019,7,CP
672,18463_00020,7,CP
672,18463_00021,7,CP
672,18463_00024,7,CP
1020,18463_00027,8,VPM
1020,18463_00028,8,VPM
1020,18463_00029,8,VPM
1020,18463_00031,8,VPM
1088,18463_00032,9,MG
718,18463_00034,9,VPL
733,18463_00036,9,VPM
1020,18463_00037,8,VPM
1020,18463_00038,8,VPM
733,18463_00039,9,VPM
1020,18463_00040,8,VPM
733,18463_00041,9,VPM
181,18463_00042,8,RE
733,18463_00045,9,VPM
690,18463_00046,6,SMT
685,18463_00047,8,SMT
893,18463_00051,9,CP
549,18463_00052,5,VPM
733,18463_00054,9,VPM
1020,18463_00055,8,VPM
155,18463_00056,8,VPL
496345668,18463_00057,9,LGd
549,18463_00058,5,VPM
325,18463_00061,8,MG
563807435,18463_00062,8,MG
733,18463_00066,9,VPM
733,18463_00067,9,VPM
733,18463_00068,9,VPM
733,18463_00069,9,VPM
733,18463_00071,9,VPL
549,18463_00072,5,MG
797,18463_00073,7,VPL
672,18463_00074,7,CP
672,18463_00075,7,CP
672,18464_00004,7,CP
672,18464_00009,7,CP
672,18464_00010,7,CP
672,18464_00016,7,CP
1072,18464_00029,9,MG
218,18464_00031,8,LGd
733,18464_00042,9,VPM
733,18464_00044,9,VPM
733,18464_00045,9,VPM
733,18464_00046,9,VPM
733,18464_00047,9,VPM
733,18464_00048,9,VPM
733,18464_00049,9,VPM
733,18464_00052,9,VPM
672,18464_00061,7,CP
218,18464_00071,8,LP
155,18464_00072,8,LP
1020,18464_00074,8,VPM
733,18464_00075,9,VPM
733,18464_00076,9,VPM
1079,18464_00079,9,MG
1079,18464_00080,9,MG
672,18464_00081,7,CP
672,18464_00082,7,CP
672,18464_00085,7,CP
672,18464_00086,7,CP
672,18464_00088,7,CP
672,18464_00108,7,CP
342,18464_00112,7,SI
733,18464_00119,9,VPM
718,18464_00122,9,VPL
733,18464_00124,9,VPM
733,18464_00127,9,VPM
733,18464_00128,9,VPM
733,18464_00129,9,VPM
725,18464_00132,9,VPLpc
718,18464_00133,9,VPL
685,18464_00139,8,VM
672,18464_00141,7,CP
733,18464_00143,9,VPM
672,18464_00153,7,CP
56,18464_00155,7,CP
672,18464_00163,7,CP
672,18464_00169,7,CP
733,18464_00183,9,VPM
733,18464_00184,9,VPL
10703,18464_00191,9,MG
218,18464_00192,8,LP
916,18464_00193,5,MG
997,18464_00194,1,MG
218,18464_00196,8,LP
155,18464_00197,8,LP
218,18464_00198,8,LP
484682516,18465_00001,5,CP
672,18465_00003,7,CP
672,18465_00005,7,CP
672,18465_00006,7,CP
672,18465_00007,7,CP
672,18465_00008,7,CP
672,18465_00009,7,CP
672,18465_00011,7,CP
672,18465_00015,7,CP
672,18465_00017,7,CP
672,18465_00018,7,CP
672,18465_00028,7,CP
672,18465_00029,7,CP
484682516,18465_00030,5,CP
672,18465_00031,7,CP
1108,18465_00032,5,CP
1108,18465_00033,5,CP
672,18465_00034,7,CP
672,18465_00035,7,CP
672,18465_00036,7,CP
672,18465_00037,7,CP
672,18465_00039,7,CP
672,18465_00040,7,CP
672,18465_00041,7,CP
672,18465_00044,7,CP
672,18465_00045,7,CP
672,18465_00046,7,CP
718,18465_00047,9,CP
718,18465_00048,9,PO
672,18465_00050,7,CP
382,18465_00052,9,CA1
382,18465_00053,9,CA1
463,18465_00054,9,CA1
496345668,18465_00056,9,LGd
496345668,18465_00057,9,LGd
155,18465_00070,8,LGd
733,18465_00078,9,VPM
733,18465_00079,9,VPM
155,18465_00080,8,VPM
733,18465_00081,9,VPM
733,18465_00082,9,VPM
733,18465_00083,9,VPM
484682520,18465_00084,5,VPM
155,18465_00089,8,VPM
733,18465_00090,9,VPM
733,18465_00091,9,VPM
155,18465_00092,8,VPM
733,18465_00106,9,VPL
496345668,18465_00109,9,LGd
496345668,18465_00110,9,LGd
496345664,18465_00111,9,LGd
496345664,18465_00112,9,LGd
496345668,18465_00113,9,LGd
496345668,18465_00114,9,LGd
496345668,18465_00115,9,LGd
496345668,18465_00116,9,LGd
496345668,18465_00117,9,LGd
496345664,18465_00119,9,LGd
733,18465_00125,9,VPM
496345668,18465_00126,9,VPM
733,18465_00127,9,VPM
733,18465_00128,9,VPM
733,18465_00132,9,VPM
484682520,18465_00133,5,VPM
496345672,18465_00136,9,LGd
496345664,18465_00140,9,LGd
496345672,18465_00141,9,LGd
496345672,18465_00142,9,VPM
1072,18465_00145,9,MG
1072,18465_00146,9,MG
1009,18465_00148,2,LGd
997,18465_00152,1,MG
672,18465_00154,7,CP
672,18465_00155,7,CP
672,18465_00156,7,CP
672,18465_00157,7,CP
672,18465_00159,7,CP
672,18465_00161,7,CLA
952,18465_00168,7,CP
733,18465_00175,9,VPM
733,18465_00177,9,VPL
56,18465_00199,7,ACB
159,18465_00203,7,ACB
159,18465_00204,7,ACB
56,18465_00205,7,ACB
900,18465_00206,5,ACB
56,18465_00207,7,ACB
754,18465_00209,7,OT
342,18465_00213,7,SI
672,18465_00219,7,CP
718,18465_00226,9,VPL
733,18465_00227,9,VPM
733,18465_00228,9,VPM
484682520,18465_00229,5,VPM
733,18465_00230,9,VPM
733,18465_00233,9,VPM
733,18465_00234,9,VPM
1092,18465_00235,5,VPL
733,18465_00238,9,VPL
733,18465_00241,9,VPM
733,18465_00242,9,VPL
733,18465_00243,9,VPM
733,18465_00245,9,VM
559,18465_00246,8,CEA
10704,18465_00248,9,CA3
685,18465_00258,8,SMT
685,18465_00261,8,VPM
672,18465_00264,7,CP
579,18465_00281,6,CLA
672,18465_00282,7,CLA
672,18465_00283,7,CLA
303,18465_00285,7,BLA
733,18465_00286,9,VPM
733,18465_00287,9,VPM
733,18465_00288,9,VPM
1020,18465_00291,8,MG
733,18465_00292,9,VPM
718,18465_00294,9,VPM
563807439,18465_00300,8,MG
1079,18465_00302,9,MG
733,18465_00303,9,MG
718,18465_00304,9,VPL
1009,18465_00305,2,VPL
334,18465_00309,7,BMA
1072,18465_00312,9,MG
155,18465_00313,8,LD
672,18465_00319,7,CP
262,18465_00328,7,VPL
718,18465_00347,9,VPL
178,18465_00348,8,RT
672,18465_00349,7,CP
974,18470_3227_x19287_y16117,10,SSp-m
962,18470_3582_x22459_y29708,9,MOs
610,18470_4630_x23468_y24795,9,RSPd
962,18864_1871_x3272_y21319,9,MOs
962,18864_1917_x3417_y12763,9,MOs
656,18864_2047_x3016_y12128,9,MOs
962,18864_2086_x2903_y21496,9,MOs
962,18864_2520_x2913_y22642,9,MOs
962,18864_3015_x3194_y23588,9,MOp
656,18864_3248_x2473_y15212,9,MOs
962,18864_3338_x3396_y21865,9,MOp
962,18864_3473_x2641_y21082,9,MOp
943,18864_3488_x3691_y22599,9,MOp
656,18864_3494_x2380_y13749,9,MOp
950,18864_3772_x5344_y6871,10,SSp-m
648,18864_4067_x3464_y21495,9,MOp
962,18864_4120_x3320_y13563,9,MOp
962,18864_4157_x3358_y13741,9,MOp
962,18864_4267_x2794_y21031,9,MOs
654,18864_4380_x6371_y4940,10,SSp-n
577,18864_4420_x4377_y8261,10,SSp-ul
838,18864_4429_x7945_y3080,10,SSs
806,18864_4554_x9386_y2232,9,SSs
1035,18864_4693_x10912_y2095,9,SSs
943,18864_4760_x3070_y21249,9,MOp
806,18864_4797_x9453_y2359,9,SSs
1035,18864_5030_x9347_y31359,9,SSs
1047,18864_5099_x6368_y29941,10,SSp-bfd
1035,18864_5242_x9483_y31549,9,AUDd
806,18864_5305_x7877_y31450,9,SSs
873,18864_5444_x7352_y31475,9,SSs
821,18864_5637_x5637_y31619,9,VISp
201,18864_5648_x4839_y28849,10,SSp-bfd
1090,18864_5692_x8806_y3272,9,AUDd
251,18864_6057_x8520_y2391,9,AUDp
434,18864_6074_x3503_y13192,9,RSPd
251,18864_6104_x9372_y1806,9,AUDp
312782612,18864_6139_x4843_y27122,9,VISp
251,18864_6291_x8873_y32149,9,AUDp
201,18864_6321_x4387_y7047,10,VISp
434,18864_6384_x3409_y13059,9,RSPd
1023,18864_6581_x10729_y2199,9,TEa
251,18864_6733_x9057_y31875,9,AUDp
312782608,18864_6734_x4899_y27447,9,VISp
905,18864_6805_x6340_y4681,9,VISl
312782608,18864_6821_x5144_y6844,9,VISp
1127,18864_6956_x8154_y30811,8,VISpor
767,18867_2903_x13633_y8787,9,MOp
844,18867_3383_x10177_y11497,9,SSp-m
844,18867_3469_x10058_y10954,9,MOp
1102,18867_3525_x9958_y10743,10,SSp-m
648,18867_3758_x14594_y6944,9,MOp
1102,18867_3801_x9223_y10977,10,SSp-m
1102,18867_3807_x9130_y11820,10,SSp-m
974,18867_3832_x10338_y8748,10,SSp-m
648,18867_3855_x11412_y8044,9,SSp-m
862,18867_3926_x8710_y12751,9,SSs
1090,18867_3973_x31634_y12362,9,SSs
625,18867_3994_x27846_y7437,10,SSp-ul
974,18867_4052_x9852_y8712,10,SSp-m
974,18867_4156_x9348_y9148,10,SSp-m
625,18867_4202_x26848_y7080,10,SSp-ul
974,18867_4216_x9933_y8365,10,SSp-m
862,18867_4218_x8269_y11914,9,SSs
974,18867_4259_x9977_y8313,10,SSp-m
974,18867_4296_x31171_y9797,10,SSp-m
1102,18867_4302_x30805_y9233,10,SSp-m
974,18867_4330_x29413_y7746,10,SSp-m
974,18867_4336_x10280_y7972,10,SSp-m
1090,18867_4392_x7633_y13301,9,SSs
974,18867_4397_x8352_y9768,10,SSp-m
974,18867_4421_x31775_y9812,10,SSp-m
974,18867_4457_x7592_y10554,10,SSp-m
648,18867_4473_x25161_y6054,9,SSp-ll
625,18867_4513_x27588_y6824,10,SSp-ul
672,18867_4533_x14227_y15937,7,unknown
1022,18867_4554_x26130_y14869,7,GPe
1022,18867_4593_x26568_y15120,7,GPe
702,18867_4605_x30309_y8068,10,SSp-n
6,18867_4621_x24147_y14734,5,fiber tracts
625,18867_4647_x12409_y6656,10,SSp-ul
6,18867_4677_x24410_y14710,5,fiber tracts
625,18867_4689_x11723_y7039,10,SSp-ul
672,18867_4724_x12558_y16835,7,CP
1128,18867_4768_x26326_y6150,10,SSp-ul
625,18867_4776_x28359_y6621,10,SSp-un
1097,18867_4789_x23709_y15765,5,unknown
1090,18867_4801_x7068_y12938,9,SSs
351,18867_4817_x16327_y15739,7,BST
702,18867_4824_x31628_y8902,10,SSp-n
672,18867_4826_x11914_y16564,7,CP
625,18867_4831_x27808_y6496,10,SSp-ul
351,18867_4874_x16831_y16618,7,unknown
625,18867_4889_x28329_y6770,10,SSp-un
1070,18867_4922_x30354_y7405,10,SSp-bfd
803,18867_4926_x25796_y14504,5,fiber tracts
182305705,18867_4954_x9860_y7599,10,SSp-bfd
1070,18867_4957_x30093_y7560,10,SSp-n
702,18867_4984_x30860_y8156,10,SSp-n
803,18867_5082_x26232_y14941,5,unknown
6,18867_5083_x14145_y15212,5,fiber tracts
1128,18867_5169_x12576_y5864,10,SSp-ul
1070,18867_5194_x29530_y6807,10,SSp-bfd
1070,18867_5203_x10027_y7237,10,SSp-bfd
1070,18867_5287_x32054_y8614,10,SSp-n
113,18867_5319_x14289_y4114,10,MOp
1070,18867_5408_x30554_y7318,10,SSp-bfd
687,18867_5486_x20836_y5690,9,RSPv
590,18867_5640_x21236_y5683,9,RSPv
625,18867_5654_x12080_y5724,10,SSp-un
687,18867_5665_x20882_y6561,9,RSPv
687,18867_5867_x21009_y6208,9,RSPv
1038,18867_5894_x10157_y6463,10,SSp-bfd
1070,18867_5942_x29015_y5711,10,SSp-bfd
687,18867_6003_x18592_y6204,9,RSPv
687,18867_6007_x18415_y4843,9,RSPv
687,18867_6014_x17935_y4434,9,RSPd
687,18867_6085_x20833_y6331,9,RSPv
1070,18867_6091_x30186_y6043,10,SSp-bfd
1070,18867_6408_x9343_y6158,10,SSp-bfd
687,18867_6413_x20950_y6015,9,RSPv
194,18867_6452_x16339_y18318,7,LHA
502,18867_6468_x21532_y7741,8,SUB
821,18867_6985_x12525_y4095,9,VISp
905,18867_6986_x31479_y5932,9,VISl
778,18867_7123_x11808_y5131,9,VISp
687,18867_7172_x22280_y4802,9,RSPv
821,18867_7390_x9887_y4961,9,VISp
721,18867_7541_x13210_y4462,9,VISp
146,18867_7583_x22567_y18119,7,PRNr
778,18867_7584_x10560_y5816,9,VISp
574,18867_7790_x21511_y18480,7,TRN
146,18867_7924_x22262_y16755,7,PRNr
534,18867_8235_x25208_y14610,7,SUT
1125,18868_2225_x15897_y10006,9,ORBvl
288,18868_2559_x15436_y13207,9,ORBvl
698,18868_2584_x14386_y13639,6,ORBl
288,18868_2593_x15801_y13755,9,ORBvl
961,18868_2601_x23273_y17306,7,PIR
767,18868_2621_x11765_y8944,9,MOs
648,18868_2924_x10668_y9719,9,MOp
648,18868_3009_x28076_y11485,9,MOp
648,18868_3112_x27714_y10534,9,MOp
648,18868_3207_x27726_y9448,9,SSp-m
974,18868_3228_x28576_y10788,10,SSp-m
974,18868_3389_x28317_y9872,10,SSp-m
648,18868_3419_x27168_y8481,9,MOp
974,18868_3453_x28753_y10380,10,SSp-m
648,18868_3488_x24952_y7321,9,MOp
974,18868_3507_x7704_y10476,10,SSp-m
974,18868_3547_x28065_y9077,10,SSp-m
974,18868_3552_x28542_y9340,10,SSp-m
625,18868_3564_x27379_y8431,10,SSp-ul
648,18868_3592_x9776_y8113,9,MOp
1090,18868_3626_x29809_y12585,9,SSs
974,18868_3627_x28035_y8749,10,SSp-m
648,18868_3658_x9598_y8113,9,MOp
258,18868_3699_x17279_y16010,8,LSv
974,18868_3715_x8453_y8977,10,SSp-m
974,18868_3781_x6715_y11703,10,SSp-m
974,18868_3783_x28846_y9268,10,SSp-m
625,18868_3799_x26336_y7466,10,SSp-ul
187,18868_3799_x6462_y13405,8,GU
1102,18868_3853_x29683_y10294,10,SSp-m
625,18868_3856_x26025_y7205,10,SSp-ul
625,18868_3871_x26350_y7564,10,SSp-ul
625,18868_3875_x8707_y8341,10,SSp-m
625,18868_3922_x26631_y7518,10,SSp-ul
625,18868_3931_x26823_y7496,10,SSp-ul
1128,18868_3932_x25373_y7132,10,SSp-ll
625,18868_3977_x25824_y7160,10,SSp-ul
1090,18868_3981_x30626_y12403,9,SSs
625,18868_4041_x10632_y7193,10,SSp-ul
625,18868_4047_x27203_y7787,10,SSp-ul
648,18868_4132_x11881_y6094,9,MOp
1128,18868_4192_x10967_y7007,10,SSp-ul
1090,18868_4221_x5685_y12199,9,SSs
1128,18868_4317_x23980_y6346,10,SSp-ll
889,18868_4341_x30419_y10114,10,SSp-n
625,18868_4430_x9829_y7185,10,SSp-ul
1128,18868_4434_x10947_y6887,10,SSp-ul
1090,18868_4464_x5477_y11004,9,SSs
1090,18868_4517_x31548_y11591,9,SSs
351,18868_4523_x15124_y15767,7,BST
702,18868_4549_x5910_y9879,10,SSp-m
803,18868_4634_x13823_y16687,5,unknown
351,18868_4648_x14941_y16268,7,BST
803,18868_4693_x13797_y16937,5,unknown
351,18868_4706_x15828_y16760,7,unknown
1070,18868_4739_x28536_y7468,10,SSp-bfd
1097,18868_4757_x15158_y16995,5,unknown
702,18868_4803_x7002_y8311,10,SSp-n
194,18868_4818_x14513_y17030,7,LHA
1090,18868_4863_x31402_y10126,9,SSs
625,18868_4883_x27078_y6285,10,SSp-bfd
625,18868_4944_x7089_y8035,10,SSp-bfd
1047,18868_5131_x7596_y7239,10,SSp-bfd
1070,18868_5141_x8535_y6876,10,SSp-bfd
182305705,18868_5156_x9540_y6495,10,SSp-bfd
1111,18868_5242_x9858_y5968,10,SSp-bfd
687,18868_5369_x19532_y5532,9,RSPv
940,18868_5397_x19819_y6085,5,RSPv
1047,18868_5456_x7773_y6771,10,SSp-bfd
1047,18868_5531_x7356_y7030,10,SSp-bfd
312782558,18868_5686_x9887_y5415,9,SSp-bfd
312782562,18868_5701_x9538_y5736,9,SSp-bfd
1070,18868_5723_x7031_y7203,10,SSs
1070,18868_5724_x8616_y5999,10,SSp-bfd
687,18868_5965_x17541_y6435,9,RSPv
687,18868_5983_x17523_y5085,9,RSPv
687,18868_6000_x19811_y5444,9,RSPv
312782562,18868_6019_x9541_y5296,9,VISrl
687,18868_6196_x17668_y4955,9,RSPv
501,18868_6405_x11428_y4397,9,VISpm
821,18868_6757_x10353_y4324,9,VISp
146,18868_7311_x22238_y17329,7,PRNr
262,18869_00004,7,RT
7,18869_00020,7,PSV
803,18869_00022,5,RT
803,18869_00023,5,CP
262,18869_00024,7,CP
6,18869_00026,5,GPe
6,18869_00028,5,GPi
974,18869_3064_x20999_y7621,10,SSp-m
974,18869_3239_x6605_y6691,10,SSp-m
974,18869_3263_x6927_y6229,10,SSp-m
974,18869_3305_x6812_y6104,10,SSp-m
974,18869_3321_x21485_y7678,10,SSp-m
974,18869_3395_x6415_y6741,10,SSp-m
974,18869_3398_x6248_y7047,10,SSp-m
974,18869_3480_x6168_y6983,10,SSp-m
974,18869_3482_x7077_y5660,10,SSp-m
974,18869_3504_x6554_y5961,10,SSp-m
974,18869_3506_x6250_y6810,10,SSp-m
974,18869_3547_x21769_y7449,10,SSp-m
1090,18869_3590_x6132_y6798,9,SSp-m
974,18869_3634_x20027_y5437,10,SSp-m
1090,18869_3634_x5750_y7170,9,SSp-m
974,18869_3659_x21701_y7032,10,SSp-m
1090,18869_3701_x5589_y7633,9,SSp-m
974,18869_3701_x7703_y4993,10,SSp-m
974,18869_3741_x6284_y6163,10,SSp-m
1090,18869_3751_x5868_y6832,9,SSp-m
187,18869_3761_x5335_y8118,8,SSs
974,18869_3857_x22137_y7268,10,SSp-m
187,18869_3937_x5000_y8198,8,SSp-m
806,18869_4001_x4383_y7249,9,SSs
702,18869_4026_x21667_y6102,10,SSp-m
625,18869_4036_x8032_y4635,10,SSp-ul
702,18869_4050_x21764_y6239,10,SSp-m
182305705,18869_4054_x19963_y5080,10,SSp-un
974,18869_4089_x6848_y5110,10,SSp-m
1090,18869_4091_x4807_y8065,9,SSs
702,18869_4181_x21056_y5611,10,SSp-m
648,18869_4184_x11041_y4195,9,MOp
702,18869_4196_x21043_y5510,10,SSp-m
1090,18869_4253_x4991_y7023,9,SSs
351,18869_4268_x10899_y9077,7,unknown
672,18869_4275_x8819_y9368,7,CP
702,18869_4282_x22276_y6457,10,SSp-n
648,18869_4301_x16815_y4413,9,MOp
1070,18869_4301_x20547_y5218,10,SSp-un
1035,18869_4302_x23433_y9053,9,SSs
702,18869_4345_x7097_y4738,10,SSp-n
625,18869_4347_x8166_y4281,10,SSp-ul
1070,18869_4371_x21382_y5522,10,SSp-n
1097,18869_4384_x15799_y10704,5,unknown
625,18869_4410_x8772_y3996,10,SSp-ul
1021,18869_4414_x15653_y4273,9,MOs
351,18869_4419_x16667_y10498,7,unknown
182305705,18869_4426_x7611_y4421,10,SSp-un
803,18869_4453_x9586_y8809,5,unknown
262,18869_4457_x17404_y9449,7,RT
1090,18869_4468_x23035_y7089,9,SSp-n
1070,18869_4469_x21852_y5924,10,SSp-n
844,18869_4511_x11720_y4070,9,MOp
1035,18869_4520_x23555_y8194,9,SSs
1128,18869_4550_x17965_y4177,10,MOp
702,18869_4550_x7203_y4574,10,SSp-n
262,18869_4571_x10055_y8359,7,RT
1090,18869_4587_x23021_y6827,9,SSs
182305697,18869_4599_x7153_y3640,10,SSp-bfd
702,18869_4625_x5853_y5391,10,SSp-n
625,18869_4629_x8451_y4031,10,SSp-ul
549,18869_4662_x10221_y8547,5,AV
6,18869_4693_x19236_y9148,5,fiber tracts
1128,18869_4722_x18329_y4110,10,SSp-ll
262,18869_4727_x9851_y8415,7,RT
1090,18869_4764_x5211_y5995,9,SSs
803,18869_4786_x18238_y10268,5,unknown
6,18869_4787_x8961_y9647,5,fiber tracts
113,18869_4837_x18229_y3163,10,SSp-tr
262,18869_4841_x18666_y8144,7,RT
262,18869_4848_x18620_y8132,7,RT
1111,18869_4883_x18883_y4120,10,SSp-ll
803,18869_4890_x8926_y9583,5,unknown
262,18869_4912_x19648_y8510,7,RT
1070,18869_4953_x22613_y6076,10,SSp-n
687,18869_4997_x13063_y4444,9,CA3
862,18869_5019_x5442_y5910,9,SSs
1090,18869_5024_x5544_y5480,9,SSs
1090,18869_5033_x23046_y6158,9,SSp-n
1038,18869_5108_x7688_y4065,10,SSp-bfd
1111,18869_5123_x17555_y3609,10,RSPagl
262,18869_5126_x8617_y7685,7,RT
718,18869_5150_x8933_y7652,9,RT
1038,18869_5213_x7186_y4274,10,SSp-bfd
1038,18869_5237_x7485_y4162,10,SSp-bfd
610,18869_5286_x15761_y3297,9,RSPv
1070,18869_5317_x6063_y4638,10,SSp-bfd
1090,18869_5343_x5414_y5337,9,SSs
1038,18869_5393_x8284_y3671,10,SSp-bfd
201,18869_5418_x23277_y4971,10,SSp-bfd
1070,18869_5431_x21494_y4633,10,SSp-bfd
687,18869_5444_x13271_y3998,9,RSPv
687,18869_5482_x15126_y4142,9,RSPv
1038,18869_5553_x7275_y3994,10,SSp-bfd
382,18869_5571_x8792_y4549,9,CA3
687,18869_5684_x13521_y3699,9,RSPv
201,18869_5692_x6534_y3440,10,SSp-bfd
687,18869_5694_x15073_y4098,9,RSPv
